,Breakdown,ttm,12/31/2021,12/31/2020,12/31/2019,12/31/2018
0,Operating Cash Flow,2089400.0,2089400.0,1484800.0,1598200.0,1169600
1,Investing Cash Flow,2461500.0,2461500.0,940600.0,1154400.0,1049600
2,Financing Cash Flow,43000.0,43000.0,85700.0,168400.0,126300
3,End Cash Position,1306000.0,1306000.0,1638500.0,1182600.0,909400
4,Income Tax Paid Supplemental Data,0,0,0,0,179200
5,Capital Expenditure,353500.0,353500.0,341500.0,425600.0,187400
6,Repurchase of Capital Stock,0.0,0.0,134300.0,269500.0,0
7,Free Cash Flow,1735900.0,1735900.0,1143300.0,1172600.0,982200
